7844	2005-01-26	13
7876	2005-01-26	6
7900	2005-01-26	8
7902	2005-01-26	11
7934	2005-01-26	7
7369	2005-01-27	8
7499	2005-01-27	11
7521	2005-01-27	9
7566	2005-01-27	8
7654	2005-01-27	14
7698	2005-01-27	7
7782	2005-01-27	7
7788	2005-01-27	10
7839	2005-01-27	3
7844	2005-01-27	13
7876	2005-01-27	6
7900	2005-01-27	7
7902	2005-01-27	12
7934	2005-01-27	8
7369	2005-01-28	8
7499	2005-01-28	12
7521	2005-01-28	11
7566	2005-01-28	8
7654	2005-01-28	12
7698	2005-01-28	8
7782	2005-01-28	8
7788	2005-01-28	10
7839	2005-01-28	2
7844	2005-01-28	14
7876	2005-01-28	6
7900	2005-01-28	8
7902	2005-01-28	12
7934	2005-01-28	6
7499	2005-01-29	10
7521	2005-01-29	12
7654	2005-01-29	11
7844	2005-01-29	10
7499	2005-01-30	15
7521	2005-01-30	9
7654	2005-01-30	10
7844	2005-01-30	10
7369	2005-01-31	8
7499	2005-01-31	15
7521	2005-01-31	8
7566	2005-01-31	6
7654	2005-01-31	10
7698	2005-01-31	7
7782	2005-01-31	6
7788	2005-01-31	10
7839	2005-01-31	2
7844	2005-01-31	12
7876	2005-01-31	8
7900	2005-01-31	7
7902	2005-01-31	12
7934	2005-01-31	6
7369	2005-02-01	9
7499	2005-02-01	16
7521	2005-02-01	8
7566	2005-02-01	6
7654	2005-02-01	8
7698	2005-02-01	6
7782	2005-02-01	7
7788	2005-02-01	10
7839	2005-02-01	7
7844	2005-02-01	14
7876	2005-02-01	7
7900	2005-02-01	7
7902	2005-02-01	11
7934	2005-02-01	7
7369	2005-02-02	7
7499	2005-02-02	14
7521	2005-02-02	11
7566	2005-02-02	8
7654	2005-02-02	13
7698	2005-02-02	6
7782	2005-02-02	8
7788	2005-02-02	12
7839	2005-02-02	6
7844	2005-02-02	8
7876	2005-02-02	6
7900	2005-02-02	8
7902	2005-02-02	11
7934	2005-02-02	7
7369	2005-02-03	8
7499	2005-02-03	13
7521	2005-02-03	8
7566	2005-02-03	7
7654	2005-02-03	13
7698	2005-02-03	8
7782	2005-02-03	6
7788	2005-02-03	10
7839	2005-02-03	6
7844	2005-02-03	9
7876	2005-02-03	7
7900	2005-02-03	7
7902	2005-02-03	11
7934	2005-02-03	6
7369	2005-02-04	9
7499	2005-02-04	13
7521	2005-02-04	8
7566	2005-02-04	7
7654	2005-02-04	10
7698	2005-02-04	8
7782	2005-02-04	6
7788	2005-02-04	12
7839	2005-02-04	1
7844	2005-02-04	10
7876	2005-02-04	7
7900	2005-02-04	7
7902	2005-02-04	12
7934	2005-02-04	7
7499	2005-02-05	15
7521	2005-02-05	9
7654	2005-02-05	10
7844	2005-02-05	12
7499	2005-02-06	12
7521	2005-02-06	10
7654	2005-02-06	14
7844	2005-02-06	13
7369	2005-02-07	8
7499	2005-02-07	10
7521	2005-02-07	9
7566	2005-02-07	6
7654	2005-02-07	11
7698	2005-02-07	6
7782	2005-02-07	7
7788	2005-02-07	12
7839	2005-02-07	4
7844	2005-02-07	13
7876	2005-02-07	8
7900	2005-02-07	7
7902	2005-02-07	11
7934	2005-02-07	7
7369	2005-02-08	7
7499	2005-02-08	15
7521	2005-02-08	10
7566	2005-02-08	8
7654	2005-02-08	12
7698	2005-02-08	8
7782	2005-02-08	8
7788	2005-02-08	11
7839	2005-02-08	6
7844	2005-02-08	14
7876	2005-02-08	6
7900	2005-02-08	7
7902	2005-02-08	11
7934	2005-02-08	7
7369	2005-02-09	8
7499	2005-02-09	14
7521	2005-02-09	8
7566	2005-02-09	7
7654	2005-02-09	13
7698	2005-02-09	7
7782	2005-02-09	6
7788	2005-02-09	11
7839	2005-02-09	6
7844	2005-02-09	11
7876	2005-02-09	6
7900	2005-02-09	7
7902	2005-02-09	11
7934	2005-02-09	7
7369	2005-02-10	8
7499	2005-02-10	13
7521	2005-02-10	8
7566	2005-02-10	7
7654	2005-02-10	8
7698	2005-02-10	6
7782	2005-02-10	7
7788	2005-02-10	10
7839	2005-02-10	5
7844	2005-02-10	13
7876	2005-02-10	7
7900	2005-02-10	8
7902	2005-02-10	11
7934	2005-02-10	6
7369	2005-02-11	9
7499	2005-02-11	14
7521	2005-02-11	11
7566	2005-02-11	7
7654	2005-02-11	13
7698	2005-02-11	7
7782	2005-02-11	7
7788	2005-02-11	12
7839	2005-02-11	4
7844	2005-02-11	14
7876	2005-02-11	8
7900	2005-02-11	8
7902	2005-02-11	11
7934	2005-02-11	7
7499	2005-02-12	12
7521	2005-02-12	11
7654	2005-02-12	8
7844	2005-02-12	14
7499	2005-02-13	13
7521	2005-02-13	9
7654	2005-02-13	12
7844	2005-02-13	13
7369	2005-02-14	8
7499	2005-02-14	14
7521	2005-02-14	10
7566	2005-02-14	8
7654	2005-02-14	10
7698	2005-02-14	7
7782	2005-02-14	6
7788	2005-02-14	12
7839	2005-02-14	6
7844	2005-02-14	10
7876	2005-02-14	6
7900	2005-02-14	8
7902	2005-02-14	11
7934	2005-02-14	7
7369	2005-02-15	9
7499	2005-02-15	15
7521	2005-02-15	12
7566	2005-02-15	7
7654	2005-02-15	9
7698	2005-02-15	6
7782	2005-02-15	6
7788	2005-02-15	11
7839	2005-02-15	2
7844	2005-02-15	10
7876	2005-02-15	7
7900	2005-02-15	7
7902	2005-02-15	10
7934	2005-02-15	7
7369	2005-02-16	7
7499	2005-02-16	15
7521	2005-02-16	11
7566	2005-02-16	8
7654	2005-02-16	14
7698	2005-02-16	8
7782	2005-02-16	7
7788	2005-02-16	11
7839	2005-02-16	4
7844	2005-02-16	11
7876	2005-02-16	6
7900	2005-02-16	6
7902	2005-02-16	11
7934	2005-02-16	7
7369	2005-02-17	8
7499	2005-02-17	15
7521	2005-02-17	11
7566	2005-02-17	7
7654	2005-02-17	14
7698	2005-02-17	8
7782	2005-02-17	7
7788	2005-02-17	11
7839	2005-02-17	3
7844	2005-02-17	13
7876	2005-02-17	7
7900	2005-02-17	7
7902	2005-02-17	11
7934	2005-02-17	6
7369	2005-02-18	8
7499	2005-02-18	14
7521	2005-02-18	11
7566	2005-02-18	6
7654	2005-02-18	12
7698	2005-02-18	7
7782	2005-02-18	8
7788	2005-02-18	10
7839	2005-02-18	6
7844	2005-02-18	14
7876	2005-02-18	7
7900	2005-02-18	7
7902	2005-02-18	11
7934	2005-02-18	8
7499	2005-02-19	15
7521	2005-02-19	9
7654	2005-02-19	11
7844	2005-02-19	10
7499	2005-02-20	14
7521	2005-02-20	11
7654	2005-02-20	10
7844	2005-02-20	11
7369	2005-02-21	9
7499	2005-02-21	15
7521	2005-02-21	9
7566	2005-02-21	7
7654	2005-02-21	9
7698	2005-02-21	7
7782	2005-02-21	7
7788	2005-02-21	12
7839	2005-02-21	3
7844	2005-02-21	12
7876	2005-02-21	7
7900	2005-02-21	7
7902	2005-02-21	10
7934	2005-02-21	6
7369	2005-02-22	9
7499	2005-02-22	15
7521	2005-02-22	12
7566	2005-02-22	7
7654	2005-02-22	8
7698	2005-02-22	7
7782	2005-02-22	7
7788	2005-02-22	10
7839	2005-02-22	7
7844	2005-02-22	12
7876	2005-02-22	7
7900	2005-02-22	6
7902	2005-02-22	10
7934	2005-02-22	8
7369	2005-02-23	8
7499	2005-02-23	13
7521	2005-02-23	11
7566	2005-02-23	7
7654	2005-02-23	12
7698	2005-02-23	7
7782	2005-02-23	8
7788	2005-02-23	12
7839	2005-02-23	3
7844	2005-02-23	9
7876	2005-02-23	8
7900	2005-02-23	7
7902	2005-02-23	10
7934	2005-02-23	6
7369	2005-02-24	8
7499	2005-02-24	12
7521	2005-02-24	9
7566	2005-02-24	7
7654	2005-02-24	13
7698	2005-02-24	8
7782	2005-02-24	8
7788	2005-02-24	12
7839	2005-02-24	3
7844	2005-02-24	10
7876	2005-02-24	7
7900	2005-02-24	7
7902	2005-02-24	12
7934	2005-02-24	7
7369	2005-02-25	9
7499	2005-02-25	12
7521	2005-02-25	9
7566	2005-02-25	7
7654	2005-02-25	11
7698	2005-02-25	6
7782	2005-02-25	6
7788	2005-02-25	12
7839	2005-02-25	7
7844	2005-02-25	10
7876	2005-02-25	8
7900	2005-02-25	7
7902	2005-02-25	12
7934	2005-02-25	7
7499	2005-02-26	11
7521	2005-02-26	9
7654	2005-02-26	8
7844	2005-02-26	10
7499	2005-02-27	11
7521	2005-02-27	11
7654	2005-02-27	12
7844	2005-02-27	11
7369	2005-02-28	8
7499	2005-02-28	15
7521	2005-02-28	11
7566	2005-02-28	7
7654	2005-02-28	12
7698	2005-02-28	8
7782	2005-02-28	7
7788	2005-02-28	11
7839	2005-02-28	4
7844	2005-02-28	8
7876	2005-02-28	8
7900	2005-02-28	7
7902	2005-02-28	12
7934	2005-02-28	8
7369	2005-03-01	9
7499	2005-03-01	10
7521	2005-03-01	11
7566	2005-03-01	7
7654	2005-03-01	9
7698	2005-03-01	8
7782	2005-03-01	8
7788	2005-03-01	11
7839	2005-03-01	3
7844	2005-03-01	8
7876	2005-03-01	7
7900	2005-03-01	7
7902	2005-03-01	12
7934	2005-03-01	7
7369	2005-03-02	7
7499	2005-03-02	13
7521	2005-03-02	9
7566	2005-03-02	7
7654	2005-03-02	10
7698	2005-03-02	6
7782	2005-03-02	6
7788	2005-03-02	12
7839	2005-03-02	1
7844	2005-03-02	9
7876	2005-03-02	8
7900	2005-03-02	8
7902	2005-03-02	11
7934	2005-03-02	7
7369	2005-03-03	7
7499	2005-03-03	14
7521	2005-03-03	9
7566	2005-03-03	6
7654	2005-03-03	8
7698	2005-03-03	7
7782	2005-03-03	7
7788	2005-03-03	12
7839	2005-03-03	4
7844	2005-03-03	11
7876	2005-03-03	7
7900	2005-03-03	7
7902	2005-03-03	12
7934	2005-03-03	7
7369	2005-03-04	9
7499	2005-03-04	12
7521	2005-03-04	10
7566	2005-03-04	7
7654	2005-03-04	12
7698	2005-03-04	6
7782	2005-03-04	7
7788	2005-03-04	11
7839	2005-03-04	2
7844	2005-03-04	10
7876	2005-03-04	7
7900	2005-03-04	6
7902	2005-03-04	11
7934	2005-03-04	8
7499	2005-03-05	16
7521	2005-03-05	9
7654	2005-03-05	14
7844	2005-03-05	8
7499	2005-03-06	13
7521	2005-03-06	11
7654	2005-03-06	10
7844	2005-03-06	11
7369	2005-03-07	9
7499	2005-03-07	10
7521	2005-03-07	9
7566	2005-03-07	6
7654	2005-03-07	11
7698	2005-03-07	8
7782	2005-03-07	8
7788	2005-03-07	10
7839	2005-03-07	2
7844	2005-03-07	11
7876	2005-03-07	7
7900	2005-03-07	7
7902	2005-03-07	11
7934	2005-03-07	8
7369	2005-03-08	7
7499	2005-03-08	13
7521	2005-03-08	9
7566	2005-03-08	6
7654	2005-03-08	11
7698	2005-03-08	7
7782	2005-03-08	6
7788	2005-03-08	11
7839	2005-03-08	6
7844	2005-03-08	10
7876	2005-03-08	7
7900	2005-03-08	6
7902	2005-03-08	11
7934	2005-03-08	8
7369	2005-03-09	8
7499	2005-03-09	14
7521	2005-03-09	9
7566	2005-03-09	8
7654	2005-03-09	13
7698	2005-03-09	7
7782	2005-03-09	7
7788	2005-03-09	10
7839	2005-03-09	5
7844	2005-03-09	9
7876	2005-03-09	6
7900	2005-03-09	6
7902	2005-03-09	10
7934	2005-03-09	7
7369	2005-03-10	8
7499	2005-03-10	10
7521	2005-03-10	12
7566	2005-03-10	8
7654	2005-03-10	12
7698	2005-03-10	7
7782	2005-03-10	7
7788	2005-03-10	10
7839	2005-03-10	5
7844	2005-03-10	11
7876	2005-03-10	6
7900	2005-03-10	7
7902	2005-03-10	10
7934	2005-03-10	8
7369	2005-03-11	8
7499	2005-03-11	14
7521	2005-03-11	10
7566	2005-03-11	7
7654	2005-03-11	12
7698	2005-03-11	7
7782	2005-03-11	8
7788	2005-03-11	11
7839	2005-03-11	3
7844	2005-03-11	9
7876	2005-03-11	6
7900	2005-03-11	7
7902	2005-03-11	12
7934	2005-03-11	8
7499	2005-03-12	15
7521	2005-03-12	10
7654	2005-03-12	9
7844	2005-03-12	9
7499	2005-03-13	13
7521	2005-03-13	10
7654	2005-03-13	9
7844	2005-03-13	12
7369	2005-03-14	7
7499	2005-03-14	13
7521	2005-03-14	11
7566	2005-03-14	7
7654	2005-03-14	14
7698	2005-03-14	8
7782	2005-03-14	7
7788	2005-03-14	11
7839	2005-03-14	5
7844	2005-03-14	11
7876	2005-03-14	6
7900	2005-03-14	8
7902	2005-03-14	11
7934	2005-03-14	7
7369	2005-03-15	8
7499	2005-03-15	16
7521	2005-03-15	11
7566	2005-03-15	6
7654	2005-03-15	13
7698	2005-03-15	7
7782	2005-03-15	7
7788	2005-03-15	12
7839	2005-03-15	5
7844	2005-03-15	9
7876	2005-03-15	7
7900	2005-03-15	7
7902	2005-03-15	12
7934	2005-03-15	7
7369	2005-03-16	8
7499	2005-03-16	13
7521	2005-03-16	9
7566	2005-03-16	6
7654	2005-03-16	13
7698	2005-03-16	7
7782	2005-03-16	7
7788	2005-03-16	11
7839	2005-03-16	4
7844	2005-03-16	10
7876	2005-03-16	7
7900	2005-03-16	7
7902	2005-03-16	11
7934	2005-03-16	8
7369	2005-03-17	9
7499	2005-03-17	14
7521	2005-03-17	10
7566	2005-03-17	6
7654	2005-03-17	10
7698	2005-03-17	7
7782	2005-03-17	8
7788	2005-03-17	11
7839	2005-03-17	3
7844	2005-03-17	11
7876	2005-03-17	6
7900	2005-03-17	7
7902	2005-03-17	11
7934	2005-03-17	7
7369	2005-03-18	9
7499	2005-03-18	15
7521	2005-03-18	10
7566	2005-03-18	6
7654	2005-03-18	11
7698	2005-03-18	7
7782	2005-03-18	6
7788	2005-03-18	11
7839	2005-03-18	1
7844	2005-03-18	8
7876	2005-03-18	8
7900	2005-03-18	6
7902	2005-03-18	10
7934	2005-03-18	7
7499	2005-03-19	15
7521	2005-03-19	8
7654	2005-03-19	8
7844	2005-03-19	13
7499	2005-03-20	11
7521	2005-03-20	9
7654	2005-03-20	14
7844	2005-03-20	11
7369	2005-03-21	8
7499	2005-03-21	16
7521	2005-03-21	11
7566	2005-03-21	8
7654	2005-03-21	12
7698	2005-03-21	7
7782	2005-03-21	8
7788	2005-03-21	12
7839	2005-03-21	7
7844	2005-03-21	9
7876	2005-03-21	7
7900	2005-03-21	7
7902	2005-03-21	10
7934	2005-03-21	8
7369	2005-03-22	8
7499	2005-03-22	15
7521	2005-03-22	12
7566	2005-03-22	7
7654	2005-03-22	10
7698	2005-03-22	7
7782	2005-03-22	6
7788	2005-03-22	11
7839	2005-03-22	6
7844	2005-03-22	8
7876	2005-03-22	6
7900	2005-03-22	6
7902	2005-03-22	12
7934	2005-03-22	6
7369	2005-03-23	7
7499	2005-03-23	15
7521	2005-03-23	11
7566	2005-03-23	8
7654	2005-03-23	9
7698	2005-03-23	6
7782	2005-03-23	7
7788	2005-03-23	11
7839	2005-03-23	7
7844	2005-03-23	8
7876	2005-03-23	6
7900	2005-03-23	7
7902	2005-03-23	11
7934	2005-03-23	7
7369	2005-03-24	8
7499	2005-03-24	12
7521	2005-03-24	10
7566	2005-03-24	8
7654	2005-03-24	9
7698	2005-03-24	7
7782	2005-03-24	7
7788	2005-03-24	10
7839	2005-03-24	6
7844	2005-03-24	10
7876	2005-03-24	8
7900	2005-03-24	6
7902	2005-03-24	11
7934	2005-03-24	8
7369	2005-03-25	8
7499	2005-03-25	14
7521	2005-03-25	10
7566	2005-03-25	7
7654	2005-03-25	11
7698	2005-03-25	6
7782	2005-03-25	8
7788	2005-03-25	12
7839	2005-03-25	6
7844	2005-03-25	9
7876	2005-03-25	7
7900	2005-03-25	8
7902	2005-03-25	10
7934	2005-03-25	6
7499	2005-03-26	14
7521	2005-03-26	11
7654	2005-03-26	9
7844	2005-03-26	13
7499	2005-03-27	11
7521	2005-03-27	8
7654	2005-03-27	11
7844	2005-03-27	9
7369	2005-03-28	8
7499	2005-03-28	13
7521	2005-03-28	9
7566	2005-03-28	8
7654	2005-03-28	12
7698	2005-03-28	7
7782	2005-03-28	8
7788	2005-03-28	12
7839	2005-03-28	7
7844	2005-03-28	11
7876	2005-03-28	6
7900	2005-03-28	8
7902	2005-03-28	11
7934	2005-03-28	7
7369	2005-03-29	8
7499	2005-03-29	13
7521	2005-03-29	11
7566	2005-03-29	8
7654	2005-03-29	9
7698	2005-03-29	8
7782	2005-03-29	6
7788	2005-03-29	11
7839	2005-03-29	4
7844	2005-03-29	12
7876	2005-03-29	6
7900	2005-03-29	7
7902	2005-03-29	11
7934	2005-03-29	6
7369	2005-03-30	7
7499	2005-03-30	11
7521	2005-03-30	11
7566	2005-03-30	7
7654	2005-03-30	8
7698	2005-03-30	7
7782	2005-03-30	7
7788	2005-03-30	11
7839	2005-03-30	3
7844	2005-03-30	11
7876	2005-03-30	7
7900	2005-03-30	8
7902	2005-03-30	11
7934	2005-03-30	6
7369	2005-03-31	7
7499	2005-03-31	10
7521	2005-03-31	11
7566	2005-03-31	8
7654	2005-03-31	9
7698	2005-03-31	7
7782	2005-03-31	7
7788	2005-03-31	10
7839	2005-03-31	7
7844	2005-03-31	11
7876	2005-03-31	6
7900	2005-03-31	8
7902	2005-03-31	10
7934	2005-03-31	7
7369	2005-04-01	8
7499	2005-04-01	15
7521	2005-04-01	12
7566	2005-04-01	7
7654	2005-04-01	8
7698	2005-04-01	8
7782	2005-04-01	8
7788	2005-04-01	12
7839	2005-04-01	6
7844	2005-04-01	9
7876	2005-04-01	7
7900	2005-04-01	6
7902	2005-04-01	11
7934	2005-04-01	7
7499	2005-04-02	10
7521	2005-04-02	12
7654	2005-04-02	9
7844	2005-04-02	8
7499	2005-04-03	14
7521	2005-04-03	11
7654	2005-04-03	9
7844	2005-04-03	11
7369	2005-04-04	7
7499	2005-04-04	13
7521	2005-04-04	8
7566	2005-04-04	6
7654	2005-04-04	10
7698	2005-04-04	6
7782	2005-04-04	6
7788	2005-04-04	10
7839	2005-04-04	3
7844	2005-04-04	11
7876	2005-04-04	8
7900	2005-04-04	7
7902	2005-04-04	11
7934	2005-04-04	7
7369	2005-04-05	8
7499	2005-04-05	12
7521	2005-04-05	11
7566	2005-04-05	6
7654	2005-04-05	10
7698	2005-04-05	7
7782	2005-04-05	7
7788	2005-04-05	12
7839	2005-04-05	4
7844	2005-04-05	12
7876	2005-04-05	8
7900	2005-04-05	7
7902	2005-04-05	10
7934	2005-04-05	7
7369	2005-04-06	8
7499	2005-04-06	11
7521	2005-04-06	10
7566	2005-04-06	8
7654	2005-04-06	9
7698	2005-04-06	8
7782	2005-04-06	7
7788	2005-04-06	11
7839	2005-04-06	4
7844	2005-04-06	13
7876	2005-04-06	7
7900	2005-04-06	7
7902	2005-04-06	11
7934	2005-04-06	7
7369	2005-04-07	7
7499	2005-04-07	16
7521	2005-04-07	12
7566	2005-04-07	7
7654	2005-04-07	9
7698	2005-04-07	7
7782	2005-04-07	8
7788	2005-04-07	10
7839	2005-04-07	3
7844	2005-04-07	13
7876	2005-04-07	8
7900	2005-04-07	6
7902	2005-04-07	10
7934	2005-04-07	8
7369	2005-04-08	8
7499	2005-04-08	15
7521	2005-04-08	9
7566	2005-04-08	8
7654	2005-04-08	12
7698	2005-04-08	6
7782	2005-04-08	6
7788	2005-04-08	10
7839	2005-04-08	2
7844	2005-04-08	13
7876	2005-04-08	8
7900	2005-04-08	6
7902	2005-04-08	11
7934	2005-04-08	7
7499	2005-04-09	15
7521	2005-04-09	10
7654	2005-04-09	12
7844	2005-04-09	11
7499	2005-04-10	13
7521	2005-04-10	8
7654	2005-04-10	11
7844	2005-04-10	12
7369	2005-04-11	8
7499	2005-04-11	13
7521	2005-04-11	9
7566	2005-04-11	8
7654	2005-04-11	8
7698	2005-04-11	7
7782	2005-04-11	6
7788	2005-04-11	11
7839	2005-04-11	4
7844	2005-04-11	11
7876	2005-04-11	7
7900	2005-04-11	6
7902	2005-04-11	11
7934	2005-04-11	6
7369	2005-04-12	7
7499	2005-04-12	11
7521	2005-04-12	12
7566	2005-04-12	8
7654	2005-04-12	9
7698	2005-04-12	8
7782	2005-04-12	7
7788	2005-04-12	10
7839	2005-04-12	2
7844	2005-04-12	10
7876	2005-04-12	6
7900	2005-04-12	7
7902	2005-04-12	11
7934	2005-04-12	7
7369	2005-04-13	8
7499	2005-04-13	11
7521	2005-04-13	11
7566	2005-04-13	6
7654	2005-04-13	11
7698	2005-04-13	7
7782	2005-04-13	6
7788	2005-04-13	11
7839	2005-04-13	3
7844	2005-04-13	8
7876	2005-04-13	7
7900	2005-04-13	7
7902	2005-04-13	11
7934	2005-04-13	7
7369	2005-04-14	9
7499	2005-04-14	10
7521	2005-04-14	10
7566	2005-04-14	8
7654	2005-04-14	12
7698	2005-04-14	6
7782	2005-04-14	6
7788	2005-04-14	12
7839	2005-04-14	3
7844	2005-04-14	12
7876	2005-04-14	6
7900	2005-04-14	6
7902	2005-04-14	12
7934	2005-04-14	6
7369	2005-04-15	7
7499	2005-04-15	10
7521	2005-04-15	9
7566	2005-04-15	7
7654	2005-04-15	8
7698	2005-04-15	7
7782	2005-04-15	8
7788	2005-04-15	10
7839	2005-04-15	3
7844	2005-04-15	12
